	zscore	H_statistic	H_pvalue	S4S3_pvalue	S0S2_pvalue	S0S1_pvalue	S3S5_pvalue
Rp2	-1.6433875560760498	61.14771225739073	3.342019597592684e-13	1.0	5.940072099311968e-09	2.100344007110903e-09	7.369636273515476e-06
Arhgap4	-1.7150682210922241	61.146423434001385	3.3441397848757896e-13	1.2319893265834936e-12	2.116479650019402e-05	1.0	2.9403543997419048e-05
Vegfc	1.671485424041748	61.06510486130827	3.480667788445765e-13	1.0	0.0009870530126725834	3.65818493072559e-14	0.006168374423734612
Mpzl1	1.7160136699676514	61.05334084893454	3.5008747028785344e-13	1.0	4.6463374891663805e-08	1.3456221087069349e-11	0.0013894530700002974
Nmt2	1.5596532821655273	60.85436809758177	3.860968878638243e-13	7.51828593045117e-08	4.459253669499857e-08	1.0	3.122903379175781e-08
Sacm1l	1.7193775177001953	60.761119616025546	4.042242872752699e-13	8.436753016362333e-13	7.711721264555388e-05	1.0	3.406473422163558e-05
Plekha1	-1.5918097496032715	60.7254083792702	4.1138963735061253e-13	1.4789390453514842e-11	0.00034025268663836924	1.0	2.5965733649013504e-07
Snap23	1.62917959690094	60.71153576879391	4.1420724703353053e-13	2.5749073068939435e-06	2.4160461477396694e-11	1.0	1.2739308292949957e-05
Adora2a	1.6205004453659058	60.696811482221065	4.1721894027294883e-13	1.0	1.1052765842919372e-09	5.731338875289171e-10	0.0009605862938931911
Vps16	1.5487719774246216	59.599733540230034	7.157415894570297e-13	1.2335972488356206e-12	0.0011264938076871796	1.0	1.4498004101563296e-05
Usp32	1.580181360244751	59.45455716654628	7.687201647607588e-13	1.250999860803889e-06	1.9743191763123133e-11	1.0	0.00010261097233906851
Srbd1	1.6204909086227417	59.18375377775174	8.78239582072352e-13	1.241004868532103e-10	0.0005064951915261983	1.0	6.055913312668397e-08
Mfsd7b	1.6418485641479492	58.88790779975099	1.0157856439087615e-12	1.9837567902339125e-12	6.126277781207565e-05	1.0	6.584363469974719e-05
Rab18	1.702497959136963	58.635995912026964	1.1497497070917664e-12	4.94841505036993e-08	1.0719607258063997e-09	1.0	1.619179404471441e-05
Cd82	-1.6858526468276978	58.293714730996456	1.3605009278086589e-12	6.197410839192323e-09	1.0	1.6504868847519867e-13	4.03099241059008e-07
Sp4	1.6640459299087524	57.96501121478297	1.5991463644390996e-12	5.43629189668199e-10	3.184435246722101e-07	1.0	5.7828455979041425e-06
D630039A03Rik	1.730233073234558	57.94504793339026	1.6149193726359497e-12	1.0	4.423447950208192e-06	1.0688582191049725e-11	0.00019849387306565045
Obscn	1.7294529676437378	57.60943389503955	1.904621566461194e-12	1.0	6.843497016246739e-05	2.1423640584492288e-12	0.0003636072311993876
Klhl6	-1.7299317121505737	57.29098624575189	2.2273831802703477e-12	3.864991887157162e-12	7.889379854925604e-05	1.0	7.889379854925604e-05
Ndst2	1.641607403755188	57.01554296967427	2.5503218847344774e-12	7.525928334840163e-10	2.9470106780543816e-05	1.0	2.1182038426378564e-07
Pfkfb3	1.6299760341644287	56.66458524452167	3.030460192916239e-12	2.0869856236258973e-06	1.0	6.724350898172442e-12	2.6397536021997955e-08
Lcn2	1.7229759693145752	56.57800652415138	3.1621904842216685e-12	2.1738462345147686e-09	1.0	4.082044619891998e-12	4.69829545713955e-09
Ssh2	1.6900423765182495	56.55652924151768	3.1957447595103352e-12	4.322449086393324e-07	5.8231467056147855e-06	9.92526014250484e-13	1.0
Slco4a1	1.6114275455474854	56.48843049911911	3.304507323234252e-12	5.4376356836540934e-06	1.0	6.675785773562785e-13	7.525724878211161e-05
Ctsl	-1.6019444465637207	56.40027957482078	3.4508075927963403e-12	6.864221956446164e-13	1.0	2.5007682380728207e-06	0.0029836613808483046
Xpr1	1.6462242603302002	55.985028138829	4.2319550695277774e-12	6.869149380559236e-10	2.2854027316766415e-05	1.0	6.50701744392591e-07
Gys1	1.634930968284607	55.8955165621022	4.422242762646348e-12	4.888747109974165e-11	1.0	1.532635449438146e-05	9.484248322855313e-09
Cbfb	1.7026759386062622	55.33613834099925	5.821039663201128e-12	2.1830089759125925e-08	1.0	3.7297691134701416e-13	4.938363752349589e-05
Mlkl	1.6911394596099854	55.30244402776422	5.9181976427118415e-12	9.429527024209803e-12	1.0	3.2570233874368584e-08	6.420077378009872e-09
Shkbp1	1.5665937662124634	55.13979673487312	6.410476149971604e-12	3.052185354837389e-11	0.004272706793455783	1.0	5.083928566227351e-06
Myo7a	1.6804673671722412	54.89880549763699	7.216100310144169e-12	3.353977978066512e-11	1.0	7.425520796495049e-11	1.2888444521488121e-08
Flot2	1.590311884880066	54.70069487409849	7.953602922284281e-12	1.8192119410198077e-11	1.0	5.184740344870111e-05	2.1802549577866874e-06
Stxbp3	1.6980613470077515	54.61811192087535	8.28285156410537e-12	5.580669004417276e-10	1.635901332634613e-07	1.0	0.0004688189369309109
Cand2	-1.5011088848114014	54.50952429306319	8.736596298554696e-12	3.269347359808339e-12	0.00011189622430853064	1.0	0.005901421777300612
Pot1a	1.6488994359970093	54.061391585680425	1.0887373456843094e-11	9.547158880287509e-12	0.0009873400957465357	1.0	0.0001477854750726976
Irf9	-1.5466305017471313	53.9719141192943	1.1376425763718316e-11	6.591078739178759e-10	1.0	0.0005641002802158562	1.1547795622057558e-07
Itpr1	1.609261155128479	53.96505672584681	1.1414799293182391e-11	1.8970010410610145e-11	1.0	3.0990244643828565e-11	0.0017624672874400565
C1rl	1.5485442876815796	53.94473706113343	1.1529268016360747e-11	1.0	0.0037545724653779773	2.9356662765022073e-12	0.0012342898308495354
Ifi208	1.5514379739761353	53.921352979478044	1.1662420206424325e-11	6.018097262519318e-05	3.7451803401688895e-08	3.474419331219228e-10	1.0
Dach1	-1.6210170984268188	53.90329963953991	1.176626869245574e-11	4.0570932883227725e-05	5.065828852186997e-06	5.6772806573021336e-11	1.0
Slc46a3	1.616845726966858	53.76469459093063	1.2594968301632548e-11	3.43772868541208e-07	2.3668757105867012e-08	1.0	4.718043260522222e-06
Cd300a	1.6592298746109009	53.6756686781915	1.3157750716246491e-11	1.7113645834382248e-10	1.0	3.263117891162544e-12	0.000163685476140746
Trim59	-1.681171178817749	53.60553624174792	1.3618737423427242e-11	1.0	0.00017032050631158788	9.230966730930239e-12	0.0013278592845649287
Tec	1.602687120437622	53.48084319162046	1.4478574564098178e-11	1.98654749352539e-12	1.0	1.2891030850591438e-09	0.0004919624597016486
Ttc39c	1.7109274864196777	53.465167034631	1.4590441697579945e-11	5.57864653954274e-11	1.0	9.423729951556635e-12	2.6854960626855917e-06
Lmcd1	1.6951473951339722	53.19366346607693	1.6670878080874187e-11	4.352663655833273e-10	0.00029010847270733527	1.0	2.346815098799098e-06
Chst10	1.6638695001602173	53.129024483223176	1.720838191933387e-11	1.0676682542884755e-07	1.0676682542884755e-07	1.0	3.6590647219846297e-06
Ifi27	1.5615850687026978	52.71973832822921	2.103760159251876e-11	1.1182339566437908e-09	1.6171720852437394e-10	7.0974164351135384e-06	1.0
Tmx4	1.6506673097610474	52.36920460521516	2.4987180153565324e-11	5.453845689236572e-12	1.0	5.592172284699758e-07	1.1760256022426611e-06
4931406C07Rik	-1.6818877458572388	52.256158966778436	2.6412684126110135e-11	2.5830541564212002e-08	7.805498004893545e-07	1.0	4.676933337865166e-06
Irak2	1.7103614807128906	52.020319174931174	2.9653634756398496e-11	5.309886003720162e-08	5.309886003720162e-08	1.0	3.5167260885418144e-05
Fam64a	1.5991522073745728	51.972161162543756	3.036277900060236e-11	6.791771104086252e-10	1.0	0.0002220947571649591	1.1897328160827927e-07
Scin	1.728588581085205	51.7650810983116	3.3610353810061e-11	1.7595672072611402e-11	0.00015289470406429546	1.0	0.0033808485709149716
Cav2	1.719233751296997	51.72088073891262	3.434728092598645e-11	1.0	9.925585214820589e-06	1.0604702923070088e-10	0.0027955849781382655
Dopey2	1.6780829429626465	51.379871105379614	4.060298329431157e-11	1.0317007540981055e-07	2.488652696474177e-07	1.0	7.643907642991628e-06
Ms4a4c	1.6948803663253784	51.339678542881366	4.1411596703308545e-11	1.4050746284951638e-07	1.0	3.4737696155234888e-12	0.0008875359574569695
G2e3	1.5661121606826782	51.16121185710278	4.5200920124428997e-11	2.0946406342980927e-09	0.002685371468453703	1.0	6.91381108062063e-07
Camk1d	1.6408696174621582	51.11148486437136	4.631716866334969e-11	2.1829263714410976e-05	2.3189949304849552e-09	1.3283345185956986e-09	1.0
Nod1	-1.7238500118255615	51.10821222491416	4.6391590087177335e-11	1.0544128580075116e-10	0.0001817942878229986	1.0	0.00016701938454095796
Ccl6	1.699121117591858	50.07535952809431	7.699326533481416e-11	3.242312766445947e-11	1.0	2.9911213634462744e-10	2.717395584889507e-05
Ppm1f	1.7224657535552979	50.053022591220625	7.784127048774617e-11	5.361572708077082e-11	1.0	7.862980021501044e-09	1.3173853198953516e-07
Mrm1	1.6232424974441528	49.980620042457936	8.065466069402535e-11	4.2611856407526155e-11	0.00383925851789053	1.0	0.0004660885939510568
Alox5	1.6970067024230957	49.964840154710906	8.128118962591533e-11	9.34943042805081e-10	0.0002829159270240553	1.0	1.4795679241611592e-05
Por	-1.6978579759597778	49.70208496236101	9.245812223225048e-11	1.9047746987656685e-11	1.0	1.4685874356859288e-09	2.3702957944841758e-05
Capn2	-1.5119965076446533	49.59745431410122	9.732515891569293e-11	8.156484054871511e-10	0.0054204581911572345	1.0	6.411317977778573e-06
Ifi204	-1.602047085762024	49.55112803989691	9.956106963405429e-11	3.900446531112604e-09	0.0002581171326542268	1.0	3.695184608712254e-06
Etnk1	1.710377812385559	49.52442845965132	1.0087294925448672e-10	6.146925649157154e-10	1.007599481112478e-05	1.0	0.0008553195970867409
Ap1m1	1.5542532205581665	49.42601249683955	1.0585954182166528e-10	6.189838727116723e-08	1.257410236329934e-06	1.0	1.3520943267974979e-05
Pgrmc1	1.6675626039505005	49.3121237526026	1.1193833935601181e-10	2.447286094054829e-06	1.8390174214112545e-08	1.0	5.81792629271837e-05
Cmpk2	1.648149847984314	49.310311329877464	1.1203784497482949e-10	4.1033071395391733e-11	0.0013247704942493332	1.0	0.0013247704942493332
S1pr3	1.7190085649490356	49.28385705950501	1.135003376053163e-10	2.7304348836122443e-09	1.0	7.067209948168533e-11	4.660061197659602e-07
Arvcf	1.7199256420135498	49.21884281860241	1.171761320427102e-10	2.171713651762069e-09	0.0002807868461446087	1.0	9.573620733805302e-06
Stk10	1.6805521249771118	49.18944305317611	1.1887717246726058e-10	5.359987163724909e-08	4.591716246881583e-05	1.819431020978007e-11	1.0
Clpx	1.7294656038284302	49.150345581936314	1.2117759765589469e-10	1.0590402913694129e-08	2.5332769472958808e-06	1.0	7.150149894190829e-05
Tab3	1.572061538696289	49.14844058016855	1.2129081408221715e-10	3.5160419758764834e-11	0.007837524205277134	1.0	0.0014338833328692037
Fgfrl1	1.703500509262085	48.83546352264879	1.4140222329756263e-10	3.5918189049907514e-09	0.0006677906981209591	1.0	4.315943819650177e-06
Hpcal1	-1.6830567121505737	48.606228524804145	1.5821652945243313e-10	2.700864560853773e-10	2.536838405328686e-05	1.0	0.005911619668006488
Id1	1.6978564262390137	48.510720865319826	1.6579849015891102e-10	7.803446911308675e-11	1.0	1.0071188053980087e-06	7.542597012494838e-07
Hace1	1.6547958850860596	47.78261850001642	2.368812566849109e-10	1.4795600552511874e-09	0.009940979871771028	1.0	1.1701501848199324e-05
Ssh3	1.6836602687835693	47.74606352837225	2.4116200145326823e-10	1.0	4.196240845288399e-05	5.1761096662793e-10	0.0032573812036121295
Rnf145	1.6954162120819092	47.23627475092534	3.0957765676689256e-10	2.303239057656332e-09	0.00029650472905473965	1.0	5.050677058565808e-05
Gm15448	1.7170372009277344	47.159981651014874	3.213656425143914e-10	4.075978893422081e-08	1.234487461248191e-07	3.7859292576834747e-11	1.0
Slc18a1	1.7273236513137817	46.96317658057529	3.538859931299272e-10	1.079009776681107e-09	5.026931465002251e-07	4.845514134189019e-11	1.0
Itgav	-1.5808278322219849	46.94138713561533	3.5768288455901717e-10	1.6790325084558818e-09	0.00011937940952106758	1.0	0.00020289749629464468
Slc39a6	1.6476072072982788	46.92210757032238	3.610763452565864e-10	2.582602749524801e-09	1.0	1.7566657353086875e-10	0.0029507985335689795
Il10ra	-1.5366090536117554	46.08747755599392	5.433717493580303e-10	2.0999898674041308e-05	1.454817532790999e-06	1.0	1.3965496397328348e-06
Bgn	1.7205474376678467	45.922988933323104	5.889394480097618e-10	1.0	0.004733956404164079	8.913511940026235e-09	8.283799278441096e-06
Gm973	1.7206649780273438	45.255425789383544	8.165475643403084e-10	1.0	6.124894206516674e-05	2.703412390128248e-08	5.3709940219063396e-05
N4bp3	1.617201805114746	45.06651381279938	8.956382616138934e-10	0.0020944220809291426	1.4837889055386042e-05	3.5427945107006443e-08	1.0
Nfkbie	-1.625651478767395	44.92760017029052	9.58638706255732e-10	2.7792310777360118e-08	2.7659330221512655e-05	1.0	0.00010194423625695914
Cx3cl1	1.729087233543396	44.910803978138276	9.665501790573335e-10	1.0	0.00014686521302960176	3.221310430449257e-08	2.9047434551784427e-05
Acot9	1.6447079181671143	44.77954339982974	1.0306668439899443e-09	5.897228283862136e-10	1.0	2.14552201736026e-06	1.307172262613075e-06
Hsd11b1	1.7007278203964233	44.721360682509726	1.0604300842156776e-09	9.937028335595906e-10	1.0	1.5192532617017553e-09	0.0014229432464711218
Prr5l	1.708594799041748	44.57354292389851	1.1399651067586325e-09	1.0	0.0008499693674372707	7.910173593681099e-10	0.002940218204663903
Pxdc1	1.6147764921188354	44.33691071455356	1.2798778440078973e-09	1.0	1.1103091741349611e-05	2.138255284652653e-06	4.6919330771378795e-06
Snupn	1.577056884765625	44.24359596141686	1.3396564439134127e-09	8.883704137599505e-08	0.00287518070702226	1.0	2.096392802566666e-06
P4ha1	-1.5677484273910522	44.175579569862016	1.3849787344249783e-09	6.330833806196331e-08	1.1363906390471388e-05	1.0	0.0001771530503704027
Ighv1-69	1.7222594022750854	44.05045954028459	1.472389994998865e-09	2.9018626601187888e-08	7.365505971412724e-08	2.5917179785252064e-10	1.0
Tapbpl	-1.6046911478042603	43.790321195340674	1.672168126434848e-09	1.2628829146836639e-06	7.881909456160648e-08	1.0	0.005061255393844143
Chil5	1.711432695388794	43.54994544059795	1.88075802826132e-09	1.0	6.086665852177376e-06	3.564046471477614e-08	0.0028062014224757453
Nckap1l	-1.5867481231689453	43.49588215837774	1.93114327783282e-09	1.3228673722468778e-06	0.000131207967591779	1.0	1.480306566173213e-06
Txndc5	1.5065137147903442	43.382844631530745	2.0408900206333222e-09	2.482490821517564e-08	1.0	0.0021824457158369248	9.479624675003151e-06
Ak4	1.5447114706039429	43.369028033007964	2.0547247784332173e-09	0.0007954257382624556	1.0	1.8771561340045642e-09	0.0008165017350160273
Zfp934	1.6108427047729492	43.24450740721478	2.183713276735706e-09	3.1690324930738155e-09	0.002045632865562262	1.0	0.00043910045021434274
Naga	-1.724346399307251	42.643439798235256	2.9296043300807456e-09	1.532244675188148e-09	0.000791718066235817	1.0	0.008051894615838823
Uba3	1.6658161878585815	42.64200048368447	2.931666095330422e-09	2.8486670462982594e-09	0.00048504046042147217	1.0	0.003129008897791567
Man2b2	1.6249748468399048	42.26531882812644	3.5242613421243038e-09	3.05770496223607e-09	1.0	0.00020059540369760497	3.889542925664215e-05
Manba	1.7041925191879272	42.0429588525732	3.928785786976586e-09	1.1417107362859183e-07	1.0	5.656422749532484e-10	0.0003666927941238377
Micu1	1.6118978261947632	42.01944140251363	3.974193479356454e-09	2.424809465496515e-09	1.0	8.247132682916017e-05	2.7446307706381267e-05
Ipo4	1.6345585584640503	42.01406612552493	3.9846454969676925e-09	1.5850018744986096e-09	0.005319654224239156	1.0	0.003622791718699368
Tmem177	1.7026065587997437	41.940613908201236	4.130252444398363e-09	1.5969836126248495e-08	0.002256433299580454	1.0	0.000126960684947271
Lrrn4	1.7150276899337769	41.51586664903051	5.082740924225026e-09	1.0	0.00019282870357977263	2.7434572103144926e-08	0.0006624084015574033
5830405F06Rik	1.7212601900100708	41.378943576665684	5.434322718553745e-09	4.55371457729551e-08	1.8124139640441928e-07	1.07271344106329e-09	1.0
Kazald1	1.7184706926345825	41.18916142356571	5.962151950803563e-09	1.0	0.0002645089069737221	2.4872900054218018e-08	0.0008048732794313514
Fut4	1.6981407403945923	41.18270809195575	5.9809735530873554e-09	1.0896638040354073e-08	1.0	4.2571443722948594e-09	3.7828381517176376e-05
Il17rb	1.7042236328125	41.08057497959934	6.286878883349563e-09	8.171083278538318e-10	1.0	6.127926665087775e-07	0.002633505437857505
Lgmn	1.6466447114944458	41.05783273450061	6.357095429340396e-09	0.006485766756848016	2.7322249440402673e-05	4.0895395472818847e-07	1.0
Lmbrd1	1.6029424667358398	40.99552624470176	6.553505148151998e-09	3.621560410242761e-05	6.984089564289561e-08	1.0	0.0023308067218685592
Alg11	1.637094497680664	40.96126531776754	6.664077390305617e-09	4.6936848939657627e-07	0.00010853689195282481	1.0	3.5332392876655416e-05
Frmd4a	-1.5100294351577759	40.89634722783918	6.878727494043809e-09	0.000688492972316421	3.377923130264942e-07	2.1105562259917217e-07	1.0
Tmem186	1.6966265439987183	40.883259116179275	6.9228324468833734e-09	9.647787974177185e-09	0.00036375147917530105	1.0	0.003407599472212303
Acox3	1.6638243198394775	40.771201122529966	7.3122015428078905e-09	4.362967331586132e-08	1.0	2.5868853096263376e-09	0.0038556418977534757
Trim45	1.6332191228866577	40.73688380786868	7.435763817165602e-09	0.00022744705860720192	1.0	4.5834287249894767e-07	3.5118503058480096e-08
Ms4a4b	1.6586309671401978	40.425908876521255	8.654967508393268e-09	0.00032088197325566374	1.0	3.248265636377943e-09	0.0005343918507799743
Ighv1-58	1.6798723936080933	40.19121499340729	9.70560795674993e-09	1.2137749382584345e-06	1.54609946368313e-07	4.604441904177723e-09	1.0
Mfsd6	-1.7026554346084595	40.038221979363875	1.0458154976773698e-08	1.192569542534781e-08	0.0008481149807330661	1.0	0.002656373759323384
Prune2	1.68448805809021	39.89575262518643	1.1211247565740075e-08	1.0	0.0003270298856696909	2.3261813287994574e-07	0.00010765852054639388
Gpr18	1.6691681146621704	39.822629505308235	1.1618570264458833e-08	1.9594977061133995e-05	0.0006686463272824088	4.273715362130486e-09	1.0
Gm26740	1.5844234228134155	39.76868573977161	1.1928500829066025e-08	2.0929692863788757e-07	1.0	2.7642853527232717e-09	0.0056938590306313125
Il18bp	1.7249172925949097	39.599107686291795	1.2957610434825562e-08	1.0	0.002010534468173341	1.8241507401125552e-08	0.0013803956541900166
Fam102b	1.6923985481262207	39.489735792181875	1.3667920029592234e-08	1.7841405938020128e-09	1.0	5.721461823680917e-06	0.0002512939238844919
Trim16	1.6563191413879395	39.46464806333821	1.3836258715635616e-08	1.8305079940995245e-09	1.0	8.328183663731945e-07	0.00031614009044955444
Arpp21	1.7292536497116089	39.163190243994435	1.6028511248177878e-08	3.46634654235253e-07	7.231108117784129e-09	1.1022047467686559e-07	1.0
Cd99l2	1.6905308961868286	39.00377616342814	1.7324710696913836e-08	3.1226525708936e-06	5.208989035601056e-05	1.0	4.461960681626385e-05
Crbn	1.7071269750595093	39.00240330876231	1.733631638299523e-08	2.3839162307886905e-07	0.0007183639325066322	1.0	9.849408035675208e-05
Fbxl4	1.7255090475082397	38.84444782472891	1.8724806596919846e-08	1.555354447051162e-08	0.0067564452119016835	1.0	0.001536508187306371
Naa30	1.598459005355835	38.65480384969005	2.05393306027244e-08	3.2492082278267183e-07	0.0045767936625485985	1.0	3.1089142174575606e-05
Tfpi	-1.507145881652832	38.58212649990493	2.128036118509707e-08	0.00011317126353940211	6.40603221136925e-08	2.653256173310881e-07	1.0
Gorasp1	-1.560862421989441	38.54011124326858	2.1720874353244502e-08	0.0003184971508850728	2.7483060824970577e-05	3.810907509217845e-08	1.0
Zfp451	1.5155880451202393	38.52010753859859	2.1933793828989594e-08	2.609774149208839e-07	1.0	0.0014348583375869259	2.1335665565313904e-06
Ptpru	1.7265713214874268	38.153254161301625	2.622996790360757e-08	8.382879822361373e-09	1.0	1.0055955807878003e-07	0.00023640141117421226
Ier3	1.6242495775222778	37.91376842535819	2.9478195838803027e-08	0.003343101228510262	0.0010959993587672926	2.434489650160211e-07	1.0
Mcfd2	-1.5540369749069214	37.869887216707326	3.011552501991402e-08	3.5803590721242027e-07	7.129534012124803e-05	1.0	0.0013008627064173893
Twsg1	-1.5043076276779175	37.8471250125473	3.045152417528588e-08	0.008659700328617887	0.0013828970325494405	6.316688676509676e-07	1.0
Sqstm1	1.560858964920044	37.79508063110039	3.123389830347054e-08	0.00026491424024727703	6.975360180379654e-09	0.0003264655293506025	1.0
Tnfrsf21	1.6894036531448364	37.79319311957558	3.1262647079685925e-08	0.00011526730342178948	1.0	1.0789509017910184e-08	0.00011526730342178948
Fam45a	1.542451024055481	37.79062033987893	3.130187577093038e-08	4.847533761734873e-07	0.008624715132581269	1.0	2.96781539373372e-05
Prpf39	1.6431550979614258	37.76374398475673	3.1714626103508514e-08	1.9890372531649663e-08	0.004962229151751759	1.0	0.0038751835697473677
Metap1d	1.699512243270874	37.6245960195184	3.394009681186678e-08	6.016499350540367e-06	3.987843981788986e-06	1.0	0.0013692460717543962
Arhgap12	-1.6106864213943481	37.56318953962505	3.497116873880424e-08	5.1370389766750916e-09	1.0	3.455800198581842e-06	0.0063287495225501575
Ceacam1	1.6300119161605835	37.4371302640719	3.718688005800474e-08	1.2551858375840087e-06	1.0	6.15336106004091e-09	0.00022121893962897063
Dynlt3	1.718015193939209	37.34197967439109	3.895168508762449e-08	1.0474965536122327e-06	3.865333228697368e-05	1.0	0.0009710615682505268
Yipf6	1.6738513708114624	37.05308303632066	4.483910817361678e-08	1.0100640432849386e-05	5.22342598438728e-05	1.0	5.22342598438728e-05
Sgta	1.5334450006484985	36.96259059607258	4.686005354205867e-08	3.289053522128216e-08	0.002092859688403419	1.0	0.007173496506503593
Ndel1	-1.5870341062545776	36.919326932930225	4.785814000394169e-08	0.0006106848359450803	8.439720332757913e-06	1.750208012593488e-07	1.0
Ighd	1.7066680192947388	36.57511594338266	5.659379777655993e-08	2.587654074615278e-05	0.00022173728015445514	1.3594477027176161e-08	1.0
St3gal6	-1.5786397457122803	36.50581667681968	5.8536404217289804e-08	0.00042114459742962756	1.0	2.0060885676865676e-08	0.0005737989445237418
Xist	-1.6211646795272827	36.405528760607325	6.146618720248289e-08	1.0	7.605106993538269e-06	6.077489317608602e-06	0.0025309625751352483
Mr1	-1.5976674556732178	36.332774596944795	6.368283233677756e-08	1.3014560149122468e-08	1.0	5.797705385238517e-05	0.00025518988516769827
Rab7b	1.6688915491104126	36.24404982734893	6.649437035803136e-08	0.0019104941560708732	1.0	4.5867866538571984e-08	0.0030290135710407465
Prodh	1.5228091478347778	35.96696125535986	7.609793057401041e-08	5.850269911946016e-06	1.0	9.544026436238231e-05	7.108043775370504e-08
Cflar	1.705769658088684	35.95169323435604	7.666564625609577e-08	1.8715547679850208e-07	1.0	1.8715547679850208e-07	3.789063770330397e-06
Cdk17	-1.6253645420074463	35.9488503184199	7.677182140519698e-08	1.7111706492861603e-06	0.007136372116669607	6.910629127182539e-08	1.0
Stk17b	1.7097433805465698	35.78586968976876	8.31106770580012e-08	1.4188017758995055e-05	1.4188017758995055e-05	1.831858501800091e-08	1.0
Arrdc4	-1.6269086599349976	35.4864637197015	9.614844141335206e-08	3.811818225356921e-08	0.001362287332214297	7.25710159972643e-05	1.0
Dpp4	-1.620119333267212	35.47489642228628	9.669120002385274e-08	1.271138300548629e-05	4.108694903102177e-05	1.0	0.00025626199608926205
Galm	1.6054764986038208	35.44299529765844	9.820396356756848e-08	1.0	0.002151709313393058	8.315176945130209e-08	0.00947422345742588
Wdfy1	1.5650702714920044	35.385750346154914	1.0097803514326547e-07	0.009707331468527449	1.0	5.462011300483961e-07	0.00029646817478541545
Dnpep	1.7257509231567383	35.378710449254974	1.0132454490155593e-07	9.70700644347762e-07	4.865461662692044e-05	1.0	0.007948406509172425
Gm38299	-1.6004042625427246	35.279076554222726	1.0635784438421864e-07	1.0	3.025956337002062e-05	1.335551994087668e-05	0.000521544409973011
AI467606	1.6077380180358887	35.24867071158845	1.0794304121268897e-07	0.003309721097456951	5.606278389919529e-06	4.171396862373081e-06	1.0
Cd7	1.6966989040374756	35.04312687814065	1.192956839684596e-07	4.821722572732443e-06	1.0108883076318728e-06	5.5040658647477543e-08	1.0
Smpd1	1.6595280170440674	34.8662689579085	1.3001345380405073e-07	5.954445496699445e-06	5.954445496699445e-06	1.0	0.007007478296394019
Mctp2	1.6723434925079346	34.70761915883447	1.4044325493898754e-07	0.0003031957587963147	0.0008883135009888351	8.075561467313256e-08	1.0
Rras	1.716361403465271	34.659385088322274	1.43776817178165e-07	1.0	3.533968916923866e-05	7.343773238654001e-06	0.0016216976867978433
Vstm5	1.7064571380615234	34.51894635893392	1.5393951670515782e-07	3.854801906830403e-06	0.0035591727936955643	1.0	5.712967969654561e-05
Aif1	1.5451363325119019	34.48760200595467	1.5630387298796047e-07	0.003052814952203426	1.0	3.4048719285927737e-07	0.0002712704987056208
Pxk	1.6880167722702026	34.21212445915418	1.7870674673642828e-07	5.7299049416710024e-05	1.0	1.0237224078492968e-07	3.682273220691018e-05
Pcmtd1	1.7173466682434082	34.158875918954	1.8339341010509144e-07	1.0	0.002710274623909972	2.2827283110617856e-07	0.0049237421068989515
Gspt2	1.7142107486724854	33.767538555218714	2.2181720003891454e-07	6.590741272020808e-08	1.0	0.00010208535695227532	0.0001374953389423021
Fcrl1	1.7064058780670166	33.730266170821984	2.2587183669218308e-07	0.0002063885334149122	2.3837160933034998e-05	1.8848961549188338e-07	1.0
Muc3a	1.713481068611145	33.57992348774384	2.429918015082358e-07	1.0	0.0006638918358316058	6.334337331358572e-07	0.006694585039574066
Gss	1.6617614030838013	33.57853190584222	2.4315616961389643e-07	4.164335903956085e-07	0.004107964092617282	1.0	0.002055782619300594
Pkd2	1.7302753925323486	33.43029979097046	2.6131572917331663e-07	1.0	0.0008451827099060554	4.172776666686563e-06	0.0004144303839519123
Aff4	-1.6691879034042358	33.39292006269874	2.6610491769143006e-07	2.3262531382517383e-06	0.00011232451852952378	1.0	0.00607948049837675
Nek8	1.668376088142395	33.013824977672705	3.1991192089300544e-07	8.739175368468713e-05	9.996513949568416e-05	1.0	9.996513949568416e-05
Ppt1	1.5706275701522827	32.96576537315187	3.27467136665581e-07	0.0008107447962292379	0.004061689377773166	3.1232961974950095e-07	1.0
Decr1	1.7205487489700317	32.85906761630926	3.4488332566000113e-07	2.489198460299583e-05	5.4583905552397596e-05	1.0	0.0009597773900001774
Stard4	-1.703515887260437	32.84703662007812	3.469042521096455e-07	9.749601018162587e-06	1.1147523922097143e-05	7.059733532191808e-08	1.0
Gm28933	1.6901512145996094	32.82927335269278	3.499096977624077e-07	1.6965291675483158e-05	1.6965291675483158e-05	1.0	0.006433260189226764
Pirb	1.6637849807739258	32.71365824164536	3.701164232816759e-07	0.00018787290359795726	0.00013670088035431865	1.7790222443316084e-07	1.0
Gaa	-1.709227204322815	32.610108588252295	3.8920119416839995e-07	1.931041892938197e-07	6.6974543485959375e-06	1.7849181952359502e-07	1.0
Naip6	1.6820257902145386	32.27191968023288	4.5864361144072327e-07	3.2794913209202403e-06	1.0	3.2794913209202403e-06	2.601179185288829e-06
Klhl21	1.5350399017333984	32.163338335022715	4.834630981455617e-07	3.864401364364741e-06	1.0	0.0021673424265726848	3.864401364364741e-06
Slc12a2	1.5529351234436035	31.87863491908344	5.550930358509732e-07	0.004021505525073614	7.593638356525215e-06	1.0	0.0005581941001605116
Gsn	1.6659260988235474	31.86753647944363	5.580903478133488e-07	2.043772322695562e-06	3.743532262856686e-07	4.5349158498405016e-05	1.0
